timestamp,detections,path,count,Event.System.Provider,Event ID,Record ID,Computer,Event Data
2026-09-03T08:17:07.396450+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260917_230826.evtx,1,Microsoft-Windows-Security-Auditing,4625,48653,DESKTOP-JC89B03,"AuthenticationPackageName: Negotiate
LogonProcessName: seclogo
KeyLength: 0
TargetDomainName: DESKTOP-JC89B03
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x6934d'
TransmittedServices: '-'
SubjectDomainName: DESKTOP-JC89B03
FailureReason: '%%2313'
LogonType: 2
SubjectUserSid: S-1-5-21-1573480312-3089464716-762108883-1001
WorkstationName: DESKTOP-JC89B03
ProcessId: '0x1ca8'
IpPort: '0'
TargetUserName: reconTest
ProcessName: C:\Windows\System32\svchost.exe
LmPackageName: '-'
SubjectUserName: soc
TargetUserSid: S-1-0-0
IpAddress: ::1
"
2026-09-03T08:17:20.275372+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260917_230826.evtx,1,Microsoft-Windows-Security-Auditing,4625,48655,DESKTOP-JC89B03,"AuthenticationPackageName: Negotiate
LogonProcessName: seclogo
KeyLength: 0
TargetDomainName: DESKTOP-JC89B03
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x6934d'
TransmittedServices: '-'
SubjectDomainName: DESKTOP-JC89B03
FailureReason: '%%2313'
LogonType: 2
SubjectUserSid: S-1-5-21-1573480312-3089464716-762108883-1001
WorkstationName: DESKTOP-JC89B03
ProcessId: '0x1ca8'
IpPort: '0'
TargetUserName: reconTest
ProcessName: C:\Windows\System32\svchost.exe
LmPackageName: '-'
SubjectUserName: soc
TargetUserSid: S-1-0-0
IpAddress: ::1
"
2026-09-03T08:22:19.538420+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260917_230826.evtx,1,Microsoft-Windows-Security-Auditing,4625,48847,DESKTOP-JC89B03,"AuthenticationPackageName: Negotiate
LogonProcessName: seclogo
KeyLength: 0
TargetDomainName: DESKTOP-JC89B03
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x6934d'
TransmittedServices: '-'
SubjectDomainName: DESKTOP-JC89B03
FailureReason: '%%2313'
LogonType: 2
SubjectUserSid: S-1-5-21-1573480312-3089464716-762108883-1001
WorkstationName: DESKTOP-JC89B03
ProcessId: '0x1ca8'
IpPort: '0'
TargetUserName: soc
ProcessName: C:\Windows\System32\svchost.exe
LmPackageName: '-'
SubjectUserName: soc
TargetUserSid: S-1-0-0
IpAddress: ::1
"
2026-09-03T08:22:29.509431+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260917_230826.evtx,1,Microsoft-Windows-Security-Auditing,4625,48849,DESKTOP-JC89B03,"AuthenticationPackageName: Negotiate
LogonProcessName: seclogo
KeyLength: 0
TargetDomainName: DESKTOP-JC89B03
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x6934d'
TransmittedServices: '-'
SubjectDomainName: DESKTOP-JC89B03
FailureReason: '%%2313'
LogonType: 2
SubjectUserSid: S-1-5-21-1573480312-3089464716-762108883-1001
WorkstationName: DESKTOP-JC89B03
ProcessId: '0x1ca8'
IpPort: '0'
TargetUserName: soc
ProcessName: C:\Windows\System32\svchost.exe
LmPackageName: '-'
SubjectUserName: soc
TargetUserSid: S-1-0-0
IpAddress: ::1
"
2026-09-03T08:22:41.508290+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260917_230826.evtx,1,Microsoft-Windows-Security-Auditing,4625,48851,DESKTOP-JC89B03,"AuthenticationPackageName: Negotiate
LogonProcessName: seclogo
KeyLength: 0
TargetDomainName: DESKTOP-JC89B03
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x6934d'
TransmittedServices: '-'
SubjectDomainName: DESKTOP-JC89B03
FailureReason: '%%2313'
LogonType: 2
SubjectUserSid: S-1-5-21-1573480312-3089464716-762108883-1001
WorkstationName: DESKTOP-JC89B03
ProcessId: '0x1ca8'
IpPort: '0'
TargetUserName: soc
ProcessName: C:\Windows\System32\svchost.exe
LmPackageName: '-'
SubjectUserName: soc
TargetUserSid: S-1-0-0
IpAddress: ::1
"
2026-09-13T21:26:58.615318+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260917_230826.evtx,1,Microsoft-Windows-Security-Auditing,4625,60316,DESKTOP-JC89B03,"AuthenticationPackageName: Negotiate
LogonProcessName: 'User32 '
KeyLength: 0
TargetDomainName: DESKTOP-JC89B03
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x3e7'
TransmittedServices: '-'
SubjectDomainName: WORKGROUP
FailureReason: '%%2313'
LogonType: 2
SubjectUserSid: S-1-5-18
WorkstationName: DESKTOP-JC89B03
ProcessId: '0x584'
IpPort: '0'
TargetUserName: soc
ProcessName: C:\Windows\System32\svchost.exe
LmPackageName: '-'
SubjectUserName: DESKTOP-JC89B03$
TargetUserSid: S-1-0-0
IpAddress: 127.0.0.1
"
2026-09-13T21:34:09.572130+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260917_230826.evtx,1,Microsoft-Windows-Security-Auditing,4625,60553,DESKTOP-JC89B03,"AuthenticationPackageName: Negotiate
LogonProcessName: 'User32 '
KeyLength: 0
TargetDomainName: DESKTOP-JC89B03
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x3e7'
TransmittedServices: '-'
SubjectDomainName: WORKGROUP
FailureReason: '%%2313'
LogonType: 2
SubjectUserSid: S-1-5-18
WorkstationName: DESKTOP-JC89B03
ProcessId: '0x588'
IpPort: '0'
TargetUserName: soc
ProcessName: C:\Windows\System32\svchost.exe
LmPackageName: '-'
SubjectUserName: DESKTOP-JC89B03$
TargetUserSid: S-1-0-0
IpAddress: 127.0.0.1
"
2026-09-14T17:17:45.871875+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260917_230826.evtx,1,Microsoft-Windows-Security-Auditing,4625,61786,DESKTOP-JC89B03,"AuthenticationPackageName: Negotiate
LogonProcessName: 'User32 '
KeyLength: 0
TargetDomainName: DESKTOP-JC89B03
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x3e7'
TransmittedServices: '-'
SubjectDomainName: WORKGROUP
FailureReason: '%%2313'
LogonType: 2
SubjectUserSid: S-1-5-18
WorkstationName: DESKTOP-JC89B03
ProcessId: '0x568'
IpPort: '0'
TargetUserName: soc
ProcessName: C:\Windows\System32\svchost.exe
LmPackageName: '-'
SubjectUserName: DESKTOP-JC89B03$
TargetUserSid: S-1-0-0
IpAddress: 127.0.0.1
"
2026-09-14T17:17:56.237877+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260917_230826.evtx,1,Microsoft-Windows-Security-Auditing,4625,61787,DESKTOP-JC89B03,"AuthenticationPackageName: Negotiate
LogonProcessName: 'User32 '
KeyLength: 0
TargetDomainName: DESKTOP-JC89B03
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x3e7'
TransmittedServices: '-'
SubjectDomainName: WORKGROUP
FailureReason: '%%2313'
LogonType: 2
SubjectUserSid: S-1-5-18
WorkstationName: DESKTOP-JC89B03
ProcessId: '0x568'
IpPort: '0'
TargetUserName: soc
ProcessName: C:\Windows\System32\svchost.exe
LmPackageName: '-'
SubjectUserName: DESKTOP-JC89B03$
TargetUserSid: S-1-0-0
IpAddress: 127.0.0.1
"
2026-09-14T17:18:04.337720+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260917_230826.evtx,1,Microsoft-Windows-Security-Auditing,4625,61797,DESKTOP-JC89B03,"AuthenticationPackageName: Negotiate
LogonProcessName: 'User32 '
KeyLength: 0
TargetDomainName: DESKTOP-JC89B03
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x3e7'
TransmittedServices: '-'
SubjectDomainName: WORKGROUP
FailureReason: '%%2313'
LogonType: 2
SubjectUserSid: S-1-5-18
WorkstationName: DESKTOP-JC89B03
ProcessId: '0x568'
IpPort: '0'
TargetUserName: soc
ProcessName: C:\Windows\System32\svchost.exe
LmPackageName: '-'
SubjectUserName: DESKTOP-JC89B03$
TargetUserSid: S-1-0-0
IpAddress: 127.0.0.1
"
2026-09-14T17:18:27.259921+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260917_230826.evtx,1,Microsoft-Windows-Security-Auditing,4625,61798,DESKTOP-JC89B03,"AuthenticationPackageName: Negotiate
LogonProcessName: 'User32 '
KeyLength: 0
TargetDomainName: DESKTOP-JC89B03
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x3e7'
TransmittedServices: '-'
SubjectDomainName: WORKGROUP
FailureReason: '%%2313'
LogonType: 2
SubjectUserSid: S-1-5-18
WorkstationName: DESKTOP-JC89B03
ProcessId: '0x568'
IpPort: '0'
TargetUserName: soc
ProcessName: C:\Windows\System32\svchost.exe
LmPackageName: '-'
SubjectUserName: DESKTOP-JC89B03$
TargetUserSid: S-1-0-0
IpAddress: 127.0.0.1
"
2026-09-15T23:17:33.425126+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260917_230826.evtx,1,Microsoft-Windows-Security-Auditing,4625,62948,DESKTOP-JC89B03,"AuthenticationPackageName: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0
LogonProcessName: 'Advapi  '
KeyLength: 0
TargetDomainName: ''
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x3e7'
TransmittedServices: '-'
SubjectDomainName: WORKGROUP
FailureReason: '%%2313'
LogonType: 4
SubjectUserSid: S-1-5-18
WorkstationName: DESKTOP-JC89B03
ProcessId: '0xbc4'
IpPort: '-'
TargetUserName: soc
ProcessName: C:\Program Files\VMware\VMware Tools\vmtoolsd.exe
LmPackageName: '-'
SubjectUserName: DESKTOP-JC89B03$
TargetUserSid: S-1-0-0
IpAddress: '-'
"
2026-09-17T13:51:12.849384+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260917_230826.evtx,1,Microsoft-Windows-Security-Auditing,4625,64260,DESKTOP-JC89B03,"AuthenticationPackageName: Negotiate
LogonProcessName: 'Advapi  '
KeyLength: 0
TargetDomainName: DESKTOP-JC89B03
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x77f61'
TransmittedServices: '-'
SubjectDomainName: DESKTOP-JC89B03
FailureReason: '%%2313'
LogonType: 2
SubjectUserSid: S-1-5-21-1573480312-3089464716-762108883-1001
WorkstationName: DESKTOP-JC89B03
ProcessId: '0x27a0'
IpPort: '-'
TargetUserName: soc
ProcessName: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\153.0.4234.32\msedgewebview2.exe
LmPackageName: '-'
SubjectUserName: soc
TargetUserSid: S-1-0-0
IpAddress: '-'
"
